12	7714598	4.0	1|3
12	7508118	5.0	0|1
12	8066123	4.0	0|2
12	8525371	4.0	1|2
12	8576256	3.5	0|2
12	8648972	4.5	0|2
12	8591680	4.5	0|3
13	7552571	4.0	0|1
13	6973428	4.5	0|3
13	7530983	2.5	0|1
13	7591435	4.5	0|0
13	7291504	4.0	0|3
13	7823016	4.5	0|1
13	7182044	3.5	0|3
13	7280216	2.5	1|2
13	7307245	4.0	0|3
13	8083947	2.5	0|3
14	7297074	5.0	0|0
14	7235744	5.0	0|2
14	7716627	2.5	1|1
14	7756307	4.0	0|1
14	7911481	2.5	0|3
14	7940183	4.0	0|1
14	7970530	4.0	1|1
14	7756076	5.0	1|3
14	7365408	4.0	1|3
14	7882864	2.5	0|0
14	8729776	4.0	0|1
14	8952993	4.0	0|3
15	7272890	5.0	1|2
15	7397748	5.0	1|2
15	7383470	5.0	1|1
15	8695018	5.0	0|1
15	8647627	5.0	0|2
16	7288064	5.0	0|1
16	7287107	5.0	0|0
17	7565419	3.5	0|3
17	7579468	4.0	1|3
17	7972620	5.0	1|1
17	8580028	4.0	1|3
18	7108498	5.0	0|3
18	7552106	4.0	0|3
18	8070280	4.0	1|1
18	8924768	2.5	0|1
19	7146832	3.0	1|3
19	7420378	4.0	0|3
19	7789356	2.5	1|3
19	7802435	4.0	0|1
19	7614317	4.0	1|3
19	7831888	2.5	1|3
19	7866447	4.0	0|1
19	7250681	4.0	1|3
19	7512673	5.0	0|2
19	8553971	4.0	0|0
19	8418318	4.0	1|0
19	8292007	4.0	1|3
19	8312371	4.0	0|2
19	8953115	2.5	0|2
19	8862510	4.0	0|3
19	8786481	2.5	0|3
19	9111381	4.0	1|0
19	9142483	2.5	0|3
19	9026044	4.0	0|3
19	9118064	4.0	1|1
19	8972302	4.0	0|0
19	8651773	4.0	1|1
20	7247725	5.0	0|2
21	6935089	5.0	0|3
22	7061236	3.0	1|0
22	7216757	4.5	0|3
22	8097939	4.0	0|2
22	8208949	4.0	0|2
22	8214474	4.0	1|3
22	8426329	2.5	0|3
22	8520634	2.5	0|1
22	8527399	2.5	0|0
22	8544254	2.5	1|2
22	8615430	2.5	1|2
22	8609295	2.5	0|3
22	8621856	2.5	1|2
22	8622186	2.5	1|2
22	8404564	2.5	1|2
22	8630781	2.5	0|1
22	8620181	2.5	0|3
22	8643643	2.5	1|3
22	8700416	2.5	1|3
23	7004665	5.0	0|1
23	8074585	2.5	1|3
23	8074576	4.0	0|3
23	9131025	4.0	0|2
24	7545893	3.0	1|0
24	8508431	2.5	0|2
24	8640036	2.5	0|3
24	8777610	4.0	1|3
24	8763710	4.0	1|0
25	7484984	5.0	0|0
25	7548004	4.0	0|2
25	7813629	4.0	0|1
25	8400069	4.0	0|1
25	8999905	4.0	0|3
25	8606393	4.0	0|0
25	8934541	5.0	0|0
26	7232118	5.0	1|2
26	7266074	5.0	1|2
27	7342558	4.5	0|1
28	7462539	5.0	0|3
28	7914983	4.0	1|3
29	7435425	5.0	1|2
30	7399014	5.0	0|2
30	7366332	5.0	0|2
30	8283092	4.0	0|3
30	8493428	4.0	1|3
30	8462400	4.0	1|0
30	2965945	4.0	1|1
30	8945606	4.0	1|2
31	7115046	5.0	0|3
31	7563835	5.0	0|1
31	7463379	5.0	1|1
31	7681801	5.0	0|2
31	7518591	5.0	0|3
31	8046726	5.0	0|1
31	8447714	5.0	0|1
31	8278615	5.0	0|3
31	8279800	5.0	0|3
31	8508608	5.0	1|2
31	8453565	5.0	0|2
31	8342363	5.0	0|2
31	8465393	5.0	0|3
32	7401936	5.0	1|0
32	7796275	4.0	1|2
32	7796252	4.0	1|3
32	7841985	4.0	0|1
32	7762230	4.0	1|3
32	8335656	4.0	1|0
32	8508921	2.5	1|3
32	8548495	4.0	1|0
32	7796284	4.0	0|2
33	7115046	5.0	0|1
33	7474857	5.0	0|3
33	8172544	4.0	1|3
33	7668027	5.0	0|1
33	8565352	4.0	0|3
34	7536565	5.0	1|2
34	7603568	2.5	0|3
34	7537798	4.0	0|1
34	7566461	4.0	0|3
34	7757410	2.5	0|0
35	7465210	5.0	0|1
35	7633930	4.0	1|1
35	8379255	4.0	0|3
36	7361689	3.5	0|2
36	7855642	4.5	0|3
36	8084564	4.5	0|1
36	8176685	4.5	0|2
36	8428338	2.5	1|3
36	8603783	2.5	0|0
36	8594783	4.0	0|3
36	9026982	2.5	0|0
37	7592884	5.0	1|3
37	7200191	5.0	0|3
37	7820621	4.0	0|0
37	8165847	4.0	0|0
37	8234777	2.5	0|3
37	8498314	4.0	1|3
37	8331400	4.0	0|3
38	7353970	5.0	1|2
38	8267601	2.5	0|3
38	9326519	4.0	0|3
39	7401870	5.0	0|3
39	7793875	2.5	0|2
40	7379745	5.0	1|3
40	7438435	5.0	1|2
40	7408739	5.0	0|3
40	7437870	4.5	0|1
41	7511073	5.0	0|2
41	7716068	2.5	1|2
41	7949297	2.5	0|3
41	7954598	2.5	0|2
41	8192738	4.0	1|3
41	8441365	2.5	1|2
41	8469890	2.5	0|3
41	8476767	4.0	0|0
41	8512457	2.5	0|3
41	8663014	2.5	0|3
41	8674226	2.5	0|2
41	8694883	2.5	1|1
41	8824378	4.0	0|3
41	8910584	2.5	1|1
41	8932056	2.5	0|2
41	9078601	2.5	0|2
41	9182524	2.5	0|3
41	9281854	2.5	1|3
41	9310513	2.5	0|1
42	7354509	5.0	0|2
43	7399414	5.0	1|3
43	7478015	4.0	0|0
43	7804319	4.0	0|2
43	7864214	4.0	0|1
43	8745178	4.0	0|3
44	7274656	4.0	0|0
44	7793965	4.0	0|1
44	7416658	4.0	1|3
44	7433732	5.0	1|3
44	7934039	4.0	0|3
44	8272394	4.0	0|0
44	8335432	4.0	0|1
44	8429274	4.0	0|2
44	8919104	4.0	0|1
44	9219356	4.0	0|3
44	9247851	4.0	1|3
45	7400048	5.0	1|3
45	7718321	1.0	0|2
45	8247797	4.0	0|3
45	8263063	4.0	0|1
45	8249767	2.5	0|1
45	7951463	4.0	0|0
45	8336374	4.0	0|2
45	8339159	4.0	0|3
45	8179729	4.0	0|0
45	8343781	4.0	0|0
45	8427973	4.0	0|2
45	8428139	2.5	1|2
45	8552441	4.0	1|2
45	8263062	4.0	0|2
45	8663606	4.0	0|1
45	8283933	4.0	0|0
45	8248045	4.0	0|3
45	8249063	4.0	1|2
45	9048073	2.5	0|0
45	9047162	4.0	0|3
45	8799400	2.5	1|1
45	8876225	2.5	0|1
46	7400062	2.0	1|3
47	7338687	4.5	0|0
47	7575597	4.0	0|1
47	7865148	3.5	1|3
47	7729559	5.0	1|0
47	7812742	4.0	0|3
47	8112548	3.5	0|3
47	7792191	3.5	0|3
47	8118948	3.5	0|0
47	8149509	3.0	0|1
47	8580497	3.5	0|3
47	8307129	3.5	0|3
47	8531166	4.0	1|2
47	8680537	3.5	1|3
47	9071743	4.0	1|0
47	9088261	3.5	0|0
47	9121097	3.5	0|2
48	7359134	4.5	0|2
49	7377161	5.0	0|3
50	7338828	5.0	0|1
50	7778902	4.0	0|3
50	7254926	4.0	0|2
50	7254918	4.0	0|1
50	7556332	4.0	1|3
50	7556329	4.0	0|0
50	7460150	4.0	0|2
50	7600176	4.0	1|0
50	7430745	5.0	0|2
50	7878127	4.0	1|2
50	7254935	5.0	0|3
50	8009021	4.0	0|1
50	7818731	4.0	0|2
50	8016834	4.0	0|2
50	7878132	4.0	0|3
50	7878139	4.0	0|0
50	7254959	4.0	0|1
50	7254953	4.0	0|1
50	8063756	4.0	0|0
50	7993182	4.0	1|2
50	8082980	4.0	0|2
50	7801042	4.0	0|2
50	8095021	4.0	0|1
50	8166552	4.0	1|1
50	8204212	4.0	1|2
50	8154894	4.0	1|1
50	8103935	4.0	1|2
50	8120768	4.0	0|1
50	7899547	4.0	1|0
50	8293513	4.0	0|3
50	8402727	4.0	0|1
50	8504017	4.0	0|2
50	8561866	4.0	0|0
50	8636342	4.0	0|3
50	8656382	2.5	0|2
50	8578048	4.0	0|2
50	8054669	4.0	0|1
50	8871739	4.0	0|3
50	8657815	2.5	0|0
50	8941730	4.0	0|3
50	9131487	4.0	0|3
50	9131553	4.0	1|2
50	9151780	4.0	0|3
50	9185173	4.0	0|1
50	8981897	4.0	0|3
50	9196250	4.0	0|3
50	9224485	4.0	1|3
50	9224464	4.0	1|1
50	9058586	4.0	0|2
50	8994094	4.0	0|1
51	7333905	5.0	0|1
51	7856579	4.0	0|1
51	7672663	5.0	0|1
51	7506293	5.0	0|2
51	7883537	4.0	0|1
51	7883552	4.0	0|2
51	7883554	4.0	0|2
51	7971414	4.0	0|1
51	7822278	5.0	0|1
51	8035855	4.0	0|3
51	8040740	4.0	1|1
51	7969683	4.0	1|3
51	7560792	5.0	0|3
51	7915329	4.0	1|3
51	7343600	4.0	0|3
51	7731669	4.0	1|0
51	7801233	4.0	1|1
51	8104594	4.0	1|1
51	7822948	4.0	0|0
51	8147754	4.0	0|3
51	7726034	5.0	1|1
51	8159404	4.0	0|1
51	8178360	4.0	0|2
51	7772352	5.0	0|1
51	8235816	4.0	0|1
51	8249753	4.0	0|0
51	8377462	4.0	0|3
51	8394943	4.0	0|2
51	7980851	4.0	1|0
51	8159376	4.0	0|1
51	7918049	5.0	0|1
51	8485672	4.0	0|1
51	8213922	4.0	0|3
51	8509189	4.0	1|3
51	8509187	4.0	1|1
51	8466163	4.0	1|2
51	8525608	4.0	0|1
51	8071402	4.0	0|3
51	8084586	4.0	0|1
51	8417222	4.0	0|1
51	8594869	4.0	1|1
51	8534741	4.0	0|1
51	8467043	4.0	1|2
51	8666828	4.0	0|2
51	8668547	4.0	1|1
51	8344125	4.0	0|1
51	8689525	4.0	0|0
51	8473395	4.0	0|2
51	8717149	4.0	0|3
51	8720759	4.0	0|3
51	8595565	4.0	1|3
51	8394960	5.0	0|3
51	8726859	4.0	0|3
51	8427002	4.0	0|2
51	8771868	4.0	0|1
51	8821891	4.0	1|0
51	8827063	4.0	1|2
51	8932328	4.0	0|1
51	8980093	4.0	1|3
51	8534581	4.0	0|2
51	8992635	4.0	0|2
51	8928150	4.0	1|2
51	8993690	4.0	0|3
51	8958697	4.0	1|1
51	8811042	4.0	1|1
51	9071050	4.0	0|2
51	9082136	4.0	0|1
51	9103112	4.0	0|1
51	9185520	4.0	1|2
51	9198349	4.0	0|1
51	9224861	4.0	0|3
51	8921831	4.0	0|0
51	9208762	4.0	0|1
51	9287123	4.0	1|0
51	9301815	4.0	0|2
51	9352501	4.0	0|3
52	7450300	5.0	0|3
52	7477778	5.0	0|1
52	7538381	5.0	0|3
52	7716186	2.5	0|1
52	8209323	4.0	0|1
52	7412191	4.0	0|3
52	8566989	2.5	1|3
52	8587956	2.5	0|3
52	8589881	2.5	0|2
52	8567467	2.5	0|1
52	8594908	2.5	1|3
52	8680657	2.5	0|2
52	8718066	2.5	1|3
52	8560538	2.5	0|0
52	8281441	5.0	0|3
52	9062411	2.5	0|3
52	8963542	2.5	0|1
52	9077462	2.5	0|0
53	7359134	5.0	1|3
54	7232118	5.0	1|1
54	7547024	5.0	1|3
54	7453166	5.0	0|3
54	7386904	4.0	1|3
54	7572789	4.0	0|1
54	7386906	4.0	0|1
54	7571813	4.0	0|2
54	8616506	4.0	1|0
54	8433940	4.0	0|3
55	7346817	5.0	1|2
55	7807564	2.5	0|1
55	8002029	2.5	0|2
55	7763839	2.5	0|1
55	8029552	2.5	0|2
55	8138947	2.5	0|3
55	8155086	2.5	0|3
55	8165028	2.5	1|1
55	8176705	2.5	0|3
55	8246851	2.5	0|2
55	8248649	2.5	0|0
55	7820618	4.0	0|1
55	8265338	2.5	0|3
55	8330860	2.5	0|1
55	8333985	2.5	0|1
55	8176968	2.5	0|2
55	8402955	2.5	0|1
55	8428087	2.5	0|2
55	8073919	2.5	0|2
55	8433644	2.5	0|3
55	8497134	2.5	1|1
55	8570447	2.5	1|3
55	8752767	2.5	0|2
55	8872386	2.5	0|3
55	7319080	4.0	0|2
55	8912138	2.5	0|2
55	9206061	2.5	0|0
56	7064591	5.0	0|0
56	7932597	4.0	0|1
56	7909273	4.0	0|0
56	8010037	4.0	0|1
56	8143258	4.0	0|3
56	8143250	4.0	0|1
56	8105267	4.0	0|2
56	8137059	4.0	1|1
56	8262132	4.0	0|3
56	8315260	4.0	0|3
56	8686758	4.0	1|1
56	8632704	4.0	0|1
56	8712965	4.0	0|2
56	8283639	4.0	0|3
56	8973125	4.0	0|1
56	8980073	4.0	0|3
56	9186046	4.0	1|3
56	9211596	4.0	0|2
56	9348535	4.0	0|2
57	7556997	5.0	0|3
57	8310066	2.5	1|2
57	8343297	2.5	0|3
58	7377161	5.0	0|3
59	7464301	4.0	0|3
59	7857382	4.0	1|2
59	8181071	4.0	0|0
59	8106892	4.0	0|3
59	8103553	4.0	0|2
59	8273911	4.0	0|3
59	8236343	4.0	0|3
59	8439993	4.0	0|3
59	8653435	4.0	0|3
59	8970751	4.0	0|1
59	8680680	2.5	0|1
59	8961171	4.0	1|2
59	8961091	4.0	0|3
60	7306393	5.0	0|3
61	7131298	5.0	1|1
61	7572542	4.0	0|3
62	7354588	4.0	0|1
62	7692199	4.0	0|3
62	7672413	4.0	1|0
62	7707806	4.0	0|2
62	7727750	4.0	0|3
62	7546894	4.0	0|3
62	7777111	4.0	0|2
62	7779832	4.0	0|3
62	7837011	4.0	1|2
62	7847376	4.0	1|1
62	7859761	4.0	0|3
62	7875742	4.0	1|3
62	7472951	4.0	0|1
62	8033633	4.0	1|1
62	8084583	4.0	0|2
62	8085103	2.5	1|0
62	8130249	4.0	0|1
62	8186619	4.0	0|2
62	7847377	4.0	1|3
62	8666828	4.0	0|1
62	8637233	2.5	0|3
62	8646632	2.5	0|2
62	8234592	4.0	0|3
62	8860123	2.5	0|0
62	8396087	4.5	1|3
62	8912228	4.0	0|0
63	7399414	5.0	0|0
63	7336939	2.5	0|1
64	7113496	2.5	0|2
64	7158187	4.0	0|3
64	7560954	4.0	0|3
64	7684275	5.0	0|2
64	8012613	4.0	0|2
64	7818449	1.5	0|3
64	8089836	2.5	0|3
64	8171459	2.5	0|0
64	7880501	2.5	0|1
64	8229351	2.5	0|2
64	7867184	4.0	0|3
64	7856854	4.0	0|3
64	8150143	4.0	0|3
64	7911876	4.0	0|3
64	8134869	2.5	0|1
64	8326718	4.0	0|2
64	7412197	2.5	0|0
64	8123775	2.5	0|1
64	8238822	4.0	0|1
64	8173292	4.0	0|3
64	7910630	2.5	1|1
64	8356544	2.5	1|2
64	8168002	2.5	0|2
65	7228059	5.0	0|2
65	7228062	5.0	1|2
65	7277203	5.0	1|2
65	7798991	4.0	0|1
65	7774840	4.0	0|2
65	7929966	4.0	0|2
65	7351504	4.0	0|2
65	7993414	4.0	1|0
65	7995000	5.0	0|1
65	7993383	4.0	0|3
65	8244547	4.0	0|0
66	7377161	3.0	0|1
66	7459446	5.0	0|3
66	7469251	3.5	1|3
66	7469361	5.0	1|0
66	7464902	3.5	1|1
66	7404836	5.0	0|2
66	8149263	4.0	1|2
66	8589819	5.0	0|3
66	8707600	5.0	0|2
67	7460728	5.0	0|3
68	7335173	5.0	0|2
68	7536679	4.0	0|2
68	7527126	5.0	0|2
68	7964325	2.5	0|3
68	8011779	4.0	0|3
68	8337713	4.0	1|3
68	7790859	5.0	0|3
68	7969696	4.0	0|1
68	7804573	5.0	1|2
69	7533982	5.0	0|2
69	7622719	5.0	0|3
69	7748998	4.0	0|2
69	7757273	4.0	1|0
69	7534006	5.0	0|1
69	7827992	4.0	1|2
69	7881016	4.0	0|2
69	8069907	2.5	0|1
69	8264063	4.0	1|1
69	8428784	4.0	1|1
70	7484043	5.0	0|0
70	7459732	5.0	0|1
70	7768370	4.0	0|3
70	7593970	4.0	0|2
70	7694505	4.0	0|2
70	7639191	4.0	0|3
70	7649959	4.0	0|0
70	7631337	4.0	0|3
70	7615747	4.0	0|3
70	8011114	4.0	1|1
70	8063672	2.5	0|2
70	8081483	4.0	1|3
70	8059728	4.0	1|3
70	7594007	4.0	1|3
70	7751007	2.5	0|1
70	7949961	2.5	0|1
70	8102328	2.5	0|2
70	7615765	4.5	0|0
71	7388289	5.0	0|1
71	7452342	4.5	0|3
71	7405956	4.0	0|2
71	8110206	5.0	0|3
72	7401936	5.0	0|3
72	7639240	2.5	0|3
72	7686023	2.5	0|1
72	7146578	5.0	0|2
72	7688576	2.5	0|3
72	7614612	2.5	0|3
72	7615535	2.5	0|3
72	7751022	2.5	0|3
72	7751103	2.5	0|0
72	7803693	2.5	0|3
72	7632494	2.5	0|2
72	7944393	2.5	0|1
72	7956616	4.0	0|1
72	7968422	4.0	0|0
72	8003608	2.5	0|1
72	8047457	2.5	0|3
72	8047428	2.5	0|1
72	7751013	2.5	0|2
72	8551323	4.0	0|3
72	8144180	4.0	0|3
72	8656384	2.5	0|1
72	8656387	4.0	1|2
72	8761734	2.5	0|2
72	8785993	4.0	1|0
72	8425019	2.5	1|2
72	8963768	4.0	0|0
72	8980735	4.0	1|3
72	8809128	4.0	0|3
72	9231171	4.0	0|3
73	7305341	5.0	1|3
73	7807878	4.5	0|1
74	7249242	5.0	0|1
74	7891075	4.0	1|3
74	7965839	4.0	0|2
74	8199613	2.5	0|3
74	9319203	4.0	1|2
74	9164477	4.0	0|2
75	7636799	5.0	0|1
75	7797277	4.0	0|1
75	7797271	4.0	0|1
75	7797280	2.5	0|2
75	7797263	4.0	1|1
75	7902084	5.0	0|1
75	8107075	4.0	0|0
75	8173650	4.0	0|0
75	8227675	4.0	0|1
75	8282170	4.0	0|3
75	8340385	4.0	0|3
75	8340331	2.5	1|3
75	8241049	4.0	0|3
75	7797354	4.0	0|3
75	8788020	4.0	1|2
75	8819929	4.0	1|0
75	8755614	4.0	0|0
75	9304298	4.0	0|3
76	6849442	4.5	1|2
76	7564268	5.0	0|3
76	7607096	5.0	1|3
76	7383479	5.0	0|3
76	8313933	4.0	0|0
76	7861597	4.0	0|0
76	8397775	4.0	1|2
76	7950079	4.0	0|0
76	8210442	4.0	0|1
76	7949951	4.0	0|2
76	7702634	4.0	0|2
76	8609229	4.0	1|3
76	8622395	2.5	0|2
76	8724383	4.0	0|3
76	8163553	4.0	1|3
76	8359182	4.0	1|1
77	7616090	5.0	0|0
77	7616222	5.0	0|2
77	7804243	2.5	0|1
77	7951660	4.0	0|2
77	7951768	4.0	0|3
77	7951851	4.0	0|3
77	8470192	4.0	1|3
77	8296678	2.5	0|2
77	8638670	4.0	0|3
77	5693623	4.0	0|0
78	7403541	5.0	0|0
79	6781942	5.0	0|3
79	7488573	5.0	1|2
79	7766142	4.0	0|3
79	7766009	4.0	0|1
79	7761711	4.0	0|1
79	7780481	4.0	1|1
79	7791101	4.0	1|1
79	7582399	5.0	0|2
79	7172433	1.0	0|0
79	7380090	5.0	1|3
79	7225074	5.0	0|3
79	7397738	5.0	1|2
79	7926317	4.0	0|0
79	8172557	4.0	0|2
79	7940423	2.5	0|3
79	8208880	4.0	0|3
79	8208825	4.0	0|2
79	8009322	4.0	0|3
79	8234427	4.0	0|0
79	7826637	4.0	1|3
79	8337416	4.0	0|3
79	8267286	4.0	0|1
79	8403827	4.0	1|2
79	8608155	4.0	0|1
79	8754589	4.0	0|3
79	8796867	4.0	0|2
79	8819934	4.0	0|2
79	8929887	4.0	0|1
79	8671868	5.0	0|1
79	7770054	4.0	0|0
80	7624481	5.0	1|1
80	7595820	4.0	0|2
80	7592338	5.0	0|3
80	7592384	4.0	1|3
80	7595862	2.5	1|3
80	7837608	4.0	0|1
80	7601303	5.0	0|3
80	7601348	4.0	0|3
81	7410100	4.0	1|1
81	7010293	5.0	0|0
81	7359109	4.5	0|2
81	7149089	5.0	0|3
81	7773839	4.0	1|3
81	8081191	5.0	1|0
81	8003208	5.0	1|3
81	8482838	5.0	0|2
81	8371364	4.0	1|2
81	8164996	5.0	0|3
82	7601191	5.0	0|0
82	7188718	5.0	0|3
82	8146013	5.0	0|3
82	8824643	5.0	0|3
83	7403541	5.0	0|0
83	7463691	5.0	0|1
83	7179924	5.0	0|3
83	7397748	5.0	0|3
83	8611424	4.0	0|2
84	7172404	5.0	1|1
84	8216466	4.0	1|1
85	7462118	5.0	1|2
86	7221334	5.0	1|3
86	7028129	5.0	0|3
86	8075175	4.0	0|2
86	8819908	4.0	0|0
86	8819913	4.0	0|3
86	8862502	4.0	0|0
86	8862514	4.0	0|3
87	7176730	5.0	0|3
87	7330312	3.5	1|3
87	8735565	2.5	0|1
88	7228062	5.0	1|1
88	7277203	5.0	1|2
88	7929966	4.0	0|2
88	7692276	4.0	1|2
88	7995000	4.0	0|2
89	7303942	5.0	0|3
90	7510179	3.5	0|2
91	7228062	5.0	0|2
91	7929966	5.0	0|1
91	8501883	4.0	0|3
92	7192260	5.0	0|1
92	7474359	4.0	0|3
92	8228214	4.0	0|1
92	8718044	4.0	0|1
93	7274671	5.0	1|3
93	7671032	4.0	1|1
93	8509715	4.0	0|2
94	7458563	4.5	1|3
94	7852426	4.0	0|1
95	7274671	5.0	0|1
96	7538153	5.0	0|2
97	7274671	4.5	0|2
98	7192260	5.0	0|2
99	7381297	5.0	1|2
99	7436289	4.0	1|2
99	7525876	5.0	0|3
100	7284702	4.5	1|2
100	8864095	4.0	0|3
101	7410323	5.0	1|2
101	7327541	5.0	0|0
101	7684068	4.0	0|3
101	7614818	4.5	0|3
101	7703182	4.0	0|3
101	7702189	4.0	1|3
101	7450974	5.0	0|1
101	7286903	4.5	0|1
101	7672805	4.0	0|1
101	7709109	4.0	0|1
101	7230221	5.0	1|3
101	7561703	5.0	0|1
101	7828549	4.0	0|1
101	7799809	4.0	0|3
101	7668330	5.0	1|2
101	7856291	1.0	0|3
101	7683093	4.0	1|1
101	7775059	5.0	0|2
101	8040550	5.0	0|2
101	8035761	5.0	0|2
101	7867335	5.0	1|3
101	8274735	5.0	0|2
101	8036708	5.0	1|0
101	8317220	1.0	1|3
101	8436459	5.0	0|3
101	8349184	1.0	0|2
101	8261979	3.5	0|3
101	8503287	4.5	1|1
101	8667337	5.0	1|3
101	8483211	5.0	0|2
101	8627185	5.0	0|1
101	8548173	5.0	0|2
101	8589382	5.0	0|0
101	8985759	5.0	0|3
102	7058437	4.5	0|3
103	7471866	5.0	0|2
104	7132714	5.0	0|3
105	7192378	5.0	0|1
105	7189383	5.0	0|3
105	7166996	5.0	1|3
105	7860545	4.0	0|3
105	8103767	2.5	0|3
105	8122699	2.5	1|2
105	7964983	5.0	1|2
105	7565312	5.0	0|3
105	7558242	3.0	0|2
105	7544286	5.0	0|3
106	7463762	5.0	0|2
107	7478926	4.5	1|0
107	8316202	4.5	0|1
107	8522482	4.0	0|3
107	8473693	4.0	1|0
107	8428362	4.0	1|1
107	8542867	4.0	1|2
107	8482148	4.0	1|0
107	7417290	4.0	1|3
107	8153847	4.5	0|3
107	8854699	4.0	0|1
107	8793555	4.0	0|2
108	6224613	5.0	1|2
109	7386332	4.0	0|3
109	7564169	5.0	0|2
109	7888972	5.0	0|3
109	7712637	5.0	0|3
109	7651581	5.0	0|3
109	7432575	4.0	0|2
109	8581751	4.5	0|2
110	7201631	5.0	0|1
111	7405319	4.5	0|2
111	7526443	3.5	0|1
111	8001450	5.0	0|1
111	7708702	5.0	0|2
112	7345823	5.0	0|2
113	7261943	5.0	1|1
113	9187953	4.0	0|3
114	7282080	5.0	0|3
114	7733372	4.0	0|2
115	7249074	5.0	0|2
115	7543195	4.5	0|1
115	7715631	2.5	1|0
115	7737345	4.0	0|2
115	7865704	4.0	1|3
115	7873398	2.5	0|3
115	7645098	5.0	0|2
115	8373930	4.0	0|3
115	9090602	4.0	0|1
116	7232135	5.0	0|3
116	7460877	5.0	0|1
116	7702317	4.0	1|3
116	8624770	2.5	1|0
116	8648952	4.0	0|0
116	8895469	4.0	1|3
117	7450308	5.0	1|1
117	7370019	2.5	0|2
117	7663530	2.5	1|2
117	7536480	2.5	1|1
117	7503522	2.5	0|3
117	7405458	5.0	1|3
118	7112232	4.5	0|3
118	7660361	4.0	0|0
118	7283338	4.0	0|1
118	7756412	4.0	0|1
118	7545273	4.0	0|3
118	7605468	4.0	0|3
