26	100025	5.0	1387445299
27	100026	5.0	1387446528
27	107805	5.0	1387758031
27	108048	4.0	1387766173
27	101790	5.0	1387966170
28	100027	4.0	1387446841
28	100077	4.0	1387450491
28	121866	4.0	1388432538
29	100028	5.0	1387446277
30	100029	5.0	1387446785
31	100030	3.0	1387446287
31	111674	4.0	1387954108
32	100031	5.0	1387445804
32	105018	5.0	1387813808
32	107568	5.0	1388055639
32	105018	5.0	1388142110
32	100004	5.0	1388158098
32	100447	5.0	1388244897
32	123158	5.0	1388489013
33	100032	4.0	1387446597
33	105390	5.0	1387698988
33	120916	4.0	1388446385
33	106912	4.0	1388626544
34	100033	2.0	1387446090
34	103803	3.0	1387577803
34	113149	2.0	1388049771
34	114287	3.0	1388095889
34	119843	4.0	1388347791
34	120014	1.0	1388354204
35	100034	3.0	1387445337
35	101734	5.0	1387595474
35	104474	5.0	1387603612
35	105944	5.0	1387673145
35	105944	5.0	1387749136
35	103036	5.0	1387756970
35	106911	4.0	1387784227
35	111061	4.0	1387912481
35	101400	4.0	1387922490
35	109542	5.0	1387930286
35	101425	4.0	1388116445
35	102920	4.0	1388121968
35	101132	5.0	1388128234
35	105944	4.0	1388185317
35	102662	5.0	1388208898
35	101325	5.0	1388298393
35	108041	3.0	1388374568
35	120965	4.0	1388457670
35	121584	5.0	1388463111
35	115899	4.0	1388481201
35	100040	4.0	1388626901
35	106484	4.0	1388630007
35	101242	4.0	1388636269
35	126640	3.0	1388638598
36	100035	4.0	1387446815
36	100035	4.0	1387461383
36	104616	4.0	1387616075
36	101724	5.0	1387809133
36	125607	3.0	1388597655
37	100036	5.0	1387445243
37	107288	1.0	1387737525
37	110725	3.0	1387896281
37	102145	5.0	1388277735
38	100037	4.0	1387445717
38	100093	5.0	1387449557
38	100745	4.0	1387470959
39	100038	4.0	1387446710
39	101397	4.0	1388211085
40	100039	4.0	1387446633
41	100011	5.0	1387446348
41	102136	4.0	1387516524
42	100040	3.0	1387446583
42	106484	3.0	1387699195
42	101242	4.0	1388215907
42	124405	3.0	1388531040
43	100041	5.0	1387445610
43	103205	5.0	1387559752
44	100042	2.0	1387445735
45	100043	4.0	1387448219
46	100044	4.0	1387447399
47	100045	3.0	1387447180
47	102923	4.0	1387552052
48	100046	4.0	1387448539
48	102460	4.0	1387533688
48	105977	4.0	1387673916
48	101524	5.0	1388218818
48	118750	4.0	1388292657
48	115263	3.0	1388305054
49	100047	4.0	1387448273
49	102275	5.0	1387523429
49	104751	4.0	1387626910
49	110133	3.0	1387857604
49	114379	4.0	1388099096
49	117078	4.0	1388225614
49	118794	5.0	1388296272
49	116604	4.0	1388374844
49	122615	5.0	1388457166
50	100049	4.0	1387448378
50	101568	4.0	1387778573
50	115228	3.0	1388145060
50	117465	4.0	1388243341
50	112363	4.0	1388586919
51	100050	5.0	1387448347
51	105343	4.0	1387650347
51	111771	4.0	1387966390
51	100545	5.0	1388247064
51	109647	4.0	1388575619
52	100051	3.0	1387447125
52	106635	3.0	1387710035
52	107404	4.0	1387901228
52	115606	4.0	1388160699
52	117629	4.0	1388250028
52	118225	4.0	1388270164
52	107404	4.0	1388337905
52	117629	5.0	1388416865
53	100052	3.0	1387448187
54	100053	4.0	1387448029
54	113368	4.0	1388063910
54	113533	2.0	1388070303
54	113629	5.0	1388073514
54	123886	4.0	1388513720
54	125438	4.0	1388593017
55	100054	4.0	1387448669
55	112850	2.0	1388029578
55	117044	4.0	1388222440
55	119429	3.0	1388331457
55	103468	1.0	1388479937
56	100055	3.0	1387447707
56	112114	5.0	1387990566
56	112346	5.0	1388089314
56	117298	4.0	1388237580
56	117510	4.0	1388244727
56	123236	5.0	1388492714
57	100056	5.0	1387448505
58	100057	5.0	1387447542
59	100058	4.0	1387447956
59	115763	3.0	1388165935
59	125605	4.0	1388598039
60	100059	2.0	1387447820
61	100060	4.0	1387448202
61	110492	4.0	1388052006
61	113223	3.0	1388054301
61	120242	3.0	1388359919
61	124736	4.0	1388545985
62	100062	4.0	1387448018
62	106758	4.0	1387717858
62	112750	4.0	1388023252
62	112760	2.0	1388025150
63	100063	5.0	1387447234
63	100278	5.0	1387775048
64	100064	5.0	1387448179
64	102336	5.0	1387524569
64	107294	5.0	1387788585
64	117594	5.0	1388249348
64	107294	5.0	1388534770
64	123247	5.0	1388534776
65	100065	3.0	1387448420
65	101334	2.0	1387489337
65	103454	4.0	1387566169
65	103687	5.0	1387573988
65	103920	5.0	1387580306
65	103967	5.0	1387582241
65	104687	5.0	1387619952
65	105522	3.0	1387655106
65	105704	3.0	1387662298
65	105837	3.0	1387667328
65	105917	5.0	1387671499
65	106669	3.0	1387712050
65	107205	4.0	1387734158
65	107785	5.0	1387756435
65	107864	2.0	1387758765
65	107932	3.0	1387761482
65	108647	2.0	1387801232
65	112009	2.0	1387983974
65	117994	3.0	1388262897
65	119103	2.0	1388316256
65	119192	2.0	1388321173
65	120091	2.0	1388355177
66	100066	5.0	1387447358
66	103147	4.0	1387557162
66	104708	3.0	1387622994
66	100229	5.0	1388355085
67	100067	4.0	1387447727
67	108683	4.0	1387801813
67	110627	4.0	1387889882
67	113232	3.0	1388054471
67	115305	5.0	1388148965
67	119156	5.0	1388318982
67	119559	4.0	1388336357
68	100068	2.0	1387449833
68	100099	4.0	1387451915
68	108461	2.0	1388134148
69	100069	3.0	1387449127
69	111839	3.0	1387973055
69	113643	4.0	1388074181
69	117089	4.0	1388225539
69	123785	4.0	1388509053
69	103756	3.0	1388631992
70	100070	4.0	1387449225
70	100107	3.0	1387451913
70	100771	4.0	1387472689
70	103732	3.0	1387575486
70	107144	3.0	1387731947
70	107245	4.0	1387736057
70	108745	4.0	1387806151
70	108975	4.0	1387813930
70	112213	3.0	1387996923
70	113261	4.0	1388055506
70	114252	5.0	1388094481
70	115379	5.0	1388150946
70	115678	3.0	1388163382
70	117125	3.0	1388228577
70	104870	3.0	1388431868
70	123531	3.0	1388502776
70	123586	4.0	1388505070
70	125671	4.0	1388599978
71	100071	5.0	1387449308
71	110704	3.0	1387895975
72	100072	3.0	1387449336
72	103294	4.0	1387563663
72	110466	5.0	1387882081
72	113208	3.0	1388054199
72	115255	4.0	1388146181
73	100073	4.0	1387449953
73	102244	4.0	1387520908
73	117102	3.0	1388227431
74	100074	5.0	1387449212
75	100075	5.0	1387450115
75	104173	5.0	1387591508
75	105890	5.0	1387671354
75	108172	4.0	1387772067
75	119092	4.0	1388315184
75	122209	4.0	1388443613
75	123961	5.0	1388515381
76	100076	4.0	1387449139
77	100078	5.0	1387448938
78	100079	4.0	1387449345
78	100114	3.0	1387451699
78	101020	5.0	1387479947
79	100080	4.0	1387449335
79	100157	5.0	1387710630
79	111500	5.0	1388427950
79	123444	5.0	1388501690
80	100081	3.0	1387448945
80	100332	3.0	1387460900
80	100578	3.0	1387467366
80	100710	3.0	1387471911
80	100842	3.0	1387475515
80	108660	3.0	1387801667
80	110556	3.0	1387887815
80	110790	3.0	1387900440
80	113366	3.0	1388063792
81	100082	5.0	1387449030
81	113978	4.0	1388085032
82	100083	4.0	1387448843
82	100276	4.0	1387458808
82	110115	3.0	1387856030
82	106311	5.0	1388209723
83	100084	4.0	1387449412
83	109344	5.0	1387825884
84	100085	5.0	1387449272
85	100086	5.0	1387449433
85	105825	4.0	1387666959
85	100168	5.0	1387693523
85	102959	5.0	1388063522
85	115296	4.0	1388148912
85	125003	4.0	1388563614
86	100087	3.0	1387449682
87	100088	2.0	1387449533
88	100089	5.0	1387449854
88	100155	3.0	1387452761
88	100196	5.0	1387455885
88	117668	5.0	1388396473
88	104339	5.0	1388398805
89	100090	4.0	1387449193
89	100735	3.0	1387471541
89	102758	4.0	1387547798
89	102958	5.0	1387553158
89	100714	4.0	1388396021
90	100091	5.0	1387449819
91	100025	5.0	1387449909
91	100063	5.0	1387542675
91	101350	3.0	1387627261
91	102698	5.0	1387657933
91	100360	5.0	1387813845
91	101746	5.0	1388001003
91	100350	5.0	1388058725
91	100425	4.0	1388327911
91	100814	5.0	1388434734
91	104238	5.0	1388574890
92	100092	5.0	1387450545
93	100094	2.0	1387449981
93	107474	2.0	1387745674
93	114167	5.0	1388092066
94	100095	5.0	1387448871
94	105081	5.0	1387784228
94	108100	4.0	1387826413
94	117375	5.0	1388242406
94	125262	4.0	1388584066
94	117701	4.0	1388586020
95	100050	5.0	1387449019
96	100096	3.0	1387450431
96	110963	5.0	1387906195
96	113156	3.0	1388049447
96	113796	3.0	1388079080
96	125228	4.0	1388582764
97	100097	2.0	1387450101
98	100098	2.0	1387449101
98	104469	3.0	1388051574
99	100100	5.0	1387450793
99	100310	4.0	1387746967
99	106145	5.0	1387802292
99	111798	5.0	1387970749
100	100101	4.0	1387452160
101	100102	3.0	1387451295
102	100103	4.0	1387451538
103	100104	4.0	1387451760
104	100105	4.0	1387451414
105	100106	2.0	1387451359
105	103253	2.0	1387560852
105	111405	4.0	1387929580
105	115206	4.0	1388143153
105	120204	4.0	1388360146
105	121722	3.0	1388428981
106	100108	5.0	1387451632
106	100183	5.0	1387455364
106	100259	5.0	1387458418
106	115314	5.0	1388150403
107	100109	3.0	1387450684
108	100110	5.0	1387451476
108	100264	3.0	1387458566
108	102499	5.0	1387536492
108	100529	5.0	1387551093
108	103052	5.0	1387555520
108	104725	5.0	1387623853
108	106703	5.0	1387716567
108	105631	5.0	1387723637
108	107057	5.0	1387730652
108	108063	5.0	1387765894
108	111754	4.0	1387964368
108	111792	5.0	1388188262
109	100111	3.0	1387451395
109	104072	4.0	1387588041
110	100112	4.0	1387451645
111	100113	3.0	1387451838
111	108979	5.0	1387812758
112	100115	5.0	1387450852
113	100116	5.0	1387451036
113	100135	2.0	1387736348
113	111208	4.0	1387919356
113	108544	2.0	1388164152
114	100117	3.0	1387451142
114	108769	2.0	1387806527
115	100118	2.0	1387451902
115	101747	2.0	1388137086
116	100119	4.0	1387450868
117	100120	4.0	1387452404
117	110289	5.0	1387868483
117	111029	5.0	1387910076
118	100121	1.0	1387452245
118	103074	5.0	1387556396
118	102008	5.0	1387572840
118	101476	5.0	1387812988
118	100082	5.0	1387839311
118	102258	5.0	1388016296
118	105715	5.0	1388068029
118	101190	4.0	1388107731
118	101106	4.0	1388445118
119	100122	1.0	1387451490
119	100029	4.0	1387488148
120	100123	2.0	1387451216
121	100124	3.0	1387451708
121	110313	1.0	1387869354
122	100125	4.0	1387451768
122	116832	4.0	1388449101
122	126758	4.0	1388643562
123	100126	4.0	1387451928
123	106001	3.0	1387675265
123	110353	2.0	1387872913
123	110390	3.0	1387876900
124	100127	5.0	1387451933
124	100004	5.0	1387596764
124	112132	4.0	1388241839
124	104852	5.0	1388631676
125	100128	3.0	1387451242
125	123168	3.0	1388488583
126	100129	3.0	1387450821
127	100130	4.0	1387452432
127	110799	4.0	1387900006
127	123136	4.0	1388486567
128	100131	3.0	1387453740
128	104649	3.0	1387619329
128	108838	4.0	1387809191
128	109351	4.0	1387826095
128	110637	3.0	1387892055
128	112284	3.0	1388001240
128	115289	4.0	1388148942
128	124222	4.0	1388524205
129	100132	5.0	1387452823
129	102587	5.0	1387541535
129	105714	5.0	1387664119
129	108654	5.0	1387801825
129	113238	5.0	1388056833
129	117719	5.0	1388253582
129	126352	5.0	1388627370
130	100133	3.0	1387453583
130	108457	4.0	1387789700
130	111389	3.0	1387929921
130	113316	2.0	1388061057
130	113611	5.0	1388120052
130	120366	3.0	1388366142
130	121212	2.0	1388409770
130	114159	4.0	1388632765
131	100134	4.0	1387452502
131	103254	3.0	1387561720
131	104738	4.0	1387624819
131	113254	3.0	1388056347
131	121099	4.0	1388403543
132	100135	3.0	1387452575
132	121114	4.0	1388403951
133	100136	5.0	1387453395
133	102594	5.0	1387541144
133	104269	4.0	1387596419
133	104565	5.0	1387611533
133	109977	5.0	1387850579
133	104043	4.0	1387975780
133	112906	5.0	1388032493
133	117378	5.0	1388241289
133	109431	5.0	1388534142
134	100136	5.0	1387453326
134	102594	5.0	1387540944
134	103490	5.0	1387567985
134	104565	5.0	1387611283
134	114161	5.0	1388425485
134	121877	5.0	1388432796
134	121994	5.0	1388436584
135	100082	5.0	1387453160
135	104656	5.0	1387619574
136	100137	4.0	1387454170
137	100138	5.0	1387452995
137	108789	5.0	1387840007
137	101708	4.0	1387887745
137	113375	4.0	1388347844
138	100139	4.0	1387453104
138	106315	4.0	1387690974
138	106315	4.0	1387726126
139	100140	3.0	1387453115
139	101192	5.0	1387485848
139	116194	3.0	1388181358
139	119496	4.0	1388335868
139	123620	4.0	1388505837
139	124981	5.0	1388562591
140	100141	5.0	1387453586
140	107972	4.0	1388083875
141	100142	4.0	1387453815
141	117437	4.0	1388244028
142	100143	5.0	1387453248
143	100144	5.0	1387452821
143	105727	5.0	1387664243
143	101416	5.0	1387695102
143	105745	3.0	1387743335
143	110519	2.0	1387884518
143	110717	4.0	1387896883
143	114957	3.0	1388124660
143	103162	4.0	1388313314
143	101776	5.0	1388328311
143	104489	2.0	1388393305
143	121049	4.0	1388400210
143	122389	4.0	1388448750
143	123476	4.0	1388500145
143	125076	3.0	1388571919
143	100011	4.0	1388578178
144	100145	3.0	1387452474
144	100201	3.0	1387455108
144	100243	4.0	1387456916
144	105136	4.0	1387642950
144	112482	4.0	1388009538
144	112482	4.0	1388123209
144	116275	4.0	1388182625
144	111584	3.0	1388340095
145	100146	4.0	1387452783
145	106654	5.0	1387711700
145	108495	3.0	1387791413
145	108881	3.0	1387809132
146	100147	4.0	1387452989
146	100147	4.0	1387575450
146	116428	4.0	1388188741
147	100148	4.0	1387453730
147	109948	4.0	1387849440
147	110171	4.0	1387860009
147	114778	3.0	1388114831
147	118532	4.0	1388282889
147	121187	3.0	1388407666
147	121836	3.0	1388430761
147	123012	5.0	1388477410
147	126667	4.0	1388638845
148	100149	4.0	1387453146
149	100150	3.0	1387452993
149	105075	4.0	1387640189
149	119148	4.0	1388318911
150	100151	4.0	1387453337
150	103994	5.0	1387584405
150	108580	5.0	1387797990
150	112330	4.0	1388001790
150	115938	4.0	1388171609
151	100152	4.0	1387453087
152	100063	4.0	1387454044
152	101480	3.0	1388135772
152	101059	5.0	1388382804
153	100153	4.0	1387452622
153	113813	5.0	1388079901
153	101845	3.0	1388082217
154	100154	4.0	1387453485
154	109002	3.0	1387815715
155	100156	5.0	1387453379
155	123928	3.0	1388515491
156	100157	4.0	1387452713
156	105061	4.0	1388272614
157	100158	5.0	1387453162
157	119293	4.0	1388326249
158	100159	5.0	1387452905
159	100160	4.0	1387453444
159	100814	5.0	1387886175
159	121087	4.0	1388402058
160	100161	2.0	1387453561
161	100162	2.0	1387453424
161	110665	4.0	1387899551
162	100163	5.0	1387452604
163	100164	4.0	1387453917
164	100165	4.0	1387453195
164	107065	4.0	1387729715
164	110458	3.0	1387879295
164	108741	5.0	1387887264
164	113288	5.0	1388058020
164	113430	5.0	1388065103
164	115654	5.0	1388162179
164	115943	5.0	1388171966
164	110259	4.0	1388323997
165	100166	5.0	1387453927
165	113234	5.0	1388055116
166	100167	5.0	1387454370
166	103401	5.0	1387564908
166	122030	5.0	1388437727
167	100168	3.0	1387454589
168	100169	4.0	1387455814
168	108787	4.0	1387807409
168	110701	3.0	1387896187
168	113452	3.0	1388066898
169	100170	4.0	1387454975
170	100171	4.0	1387454993
170	101210	5.0	1387816729
170	102058	2.0	1387843377
170	115004	5.0	1388188988
170	118191	2.0	1388269830
171	100172	4.0	1387454516
171	113949	4.0	1388085098
171	114010	5.0	1388087424
172	100173	4.0	1387455403
172	101468	4.0	1387537087
173	100174	4.0	1387454745
174	100175	3.0	1387454842
175	100176	2.0	1387455810
175	103485	4.0	1387569028
175	108871	2.0	1387821051
175	112244	3.0	1387996424
175	114016	2.0	1388087274
176	100177	4.0	1387455467
177	100178	5.0	1387454929
177	102099	5.0	1387516495
177	106172	5.0	1387683461
177	101734	5.0	1388113333
178	100179	3.0	1387454565
178	101066	4.0	1387482071
178	102706	3.0	1387544294
178	104028	4.0	1387587104
178	102706	4.0	1387619300
178	102009	5.0	1388097947
178	124436	5.0	1388531145
178	125634	4.0	1388597220
179	100180	5.0	1387455511
180	100134	4.0	1387455515
180	100449	4.0	1387464007
180	103607	3.0	1387571593
180	119481	4.0	1388334498
180	119868	5.0	1388347709
181	100181	1.0	1387454634
182	100182	5.0	1387454231
182	100317	3.0	1387460583
182	103843	4.0	1387579752
182	104799	4.0	1387636962
182	105439	5.0	1387653602
182	106732	4.0	1387718504
182	107615	4.0	1387750155
182	104799	4.0	1387752178
182	109442	2.0	1387829295
182	101118	5.0	1387988401
182	113077	5.0	1388043669
182	113121	4.0	1388047179
182	115431	3.0	1388327334
182	103036	4.0	1388329415
182	115431	3.0	1388416051
182	123298	4.0	1388495266
183	100184	5.0	1387455385
183	108631	5.0	1387801286
183	103176	5.0	1387853764
183	101790	5.0	1387934446
183	111601	5.0	1387946771
183	108578	5.0	1388066748
183	121077	5.0	1388401252
184	100185	3.0	1387454996
184	102567	3.0	1387539376
184	102609	3.0	1387541201
184	103247	4.0	1387561578
184	101677	2.0	1387726865
184	107072	2.0	1387730145
184	107130	2.0	1387732718
184	107430	4.0	1387743409
184	109196	3.0	1387820919
184	109407	4.0	1387828154
184	101975	3.0	1387944289
184	110344	3.0	1388063814
184	114739	3.0	1388113801
184	115471	4.0	1388157651
184	115664	2.0	1388162562
184	119855	4.0	1388347801
184	120080	3.0	1388355427
185	100186	4.0	1387455760
185	100392	5.0	1387728109
185	108374	3.0	1388019231
185	111031	4.0	1388078251
185	106402	4.0	1388180128
185	104384	5.0	1388187004
185	108708	4.0	1388329962
185	108708	4.0	1388339890
185	108708	4.0	1388358706
185	106138	4.0	1388507146
186	100187	4.0	1387455555
186	115310	4.0	1388153476
187	100188	5.0	1387455370
187	101694	4.0	1387503856
187	103875	5.0	1387580883
187	117285	2.0	1388238365
187	120272	4.0	1388362624
188	100189	3.0	1387454507
188	106453	4.0	1387698000
188	107503	3.0	1387746073
188	101665	5.0	1387827430
188	115235	4.0	1388145282
188	101400	5.0	1388397067
188	116648	5.0	1388505086
188	101938	4.0	1388512638
189	100190	5.0	1387454877
190	100191	1.0	1387454889
190	109106	5.0	1388479444
191	100192	5.0	1387454770
191	108375	3.0	1387782251
191	113058	4.0	1388042588
192	100193	2.0	1387455352
193	100194	2.0	1387455667
193	104425	4.0	1388301110
194	100195	5.0	1387454967
194	101088	5.0	1387481434
194	102185	5.0	1387519985
194	106393	5.0	1387693935
194	122266	5.0	1388445279
195	100173	4.0	1387455229
195	121173	5.0	1388407064
195	125618	3.0	1388597456
196	100197	4.0	1387455101
196	106554	1.0	1387704525
196	115690	4.0	1388162000
197	100198	4.0	1387455904
197	102543	4.0	1387538555
198	100199	3.0	1387454340
198	104773	5.0	1387625639
198	125046	4.0	1388567590
199	100200	3.0	1387455616
199	110541	3.0	1387886360
199	113050	1.0	1388042525
200	100202	4.0	1387454869
200	102280	3.0	1387524308
200	105929	3.0	1387672430
200	110108	4.0	1387856226
200	114907	3.0	1388120439
200	116907	3.0	1388210460
200	104293	4.0	1388233590
200	103417	4.0	1388382008
200	123118	4.0	1388616949
200	126611	1.0	1388637166
201	100203	3.0	1387454365
201	115184	3.0	1388606454
202	100204	4.0	1387456761
203	100205	4.0	1387457229
203	100154	3.0	1388434404
203	125920	4.0	1388610202
204	100206	5.0	1387456382
204	113913	5.0	1388083269
204	119894	4.0	1388349102
205	100207	5.0	1387457588
205	100251	5.0	1387459479
205	117302	5.0	1388239894
206	100208	3.0	1387457016
206	104732	3.0	1387624514
206	121079	5.0	1388401372
207	100209	5.0	1387456135
207	104185	4.0	1387843896
207	126257	4.0	1388623073
208	100210	1.0	1387457705
208	100496	2.0	1387465835
209	100211	4.0	1387456454
209	101124	2.0	1387483710
209	103229	3.0	1387561744
209	104808	5.0	1387629348
210	100212	4.0	1387456019
210	101183	4.0	1387485978
210	104510	4.0	1387607685
210	106702	4.0	1387716275
210	108040	4.0	1387766643
210	101741	3.0	1387768476
210	110467	4.0	1387881231
210	109078	3.0	1388215341
210	117167	3.0	1388232259
211	100213	5.0	1387456186
212	100214	4.0	1387456876
212	107285	4.0	1387737315
212	109557	4.0	1387832988
212	104529	3.0	1387898249
212	101108	3.0	1388252789
212	103077	3.0	1388368994
212	100543	4.0	1388462933
212	101499	3.0	1388601775
212	124412	3.0	1388617489
213	100215	4.0	1387457220
213	100263	3.0	1387459574
213	101188	3.0	1387486362
213	107070	2.0	1387730291
213	109772	1.0	1387841713
213	101183	4.0	1387979383
213	117202	4.0	1388235336
213	118954	3.0	1388305609
213	120148	2.0	1388357902
213	105834	3.0	1388574482
213	107071	3.0	1388616854
214	100216	4.0	1387456806
214	101453	2.0	1387494441
214	102835	4.0	1387548780
214	102965	4.0	1387552715
214	103984	2.0	1387584192
214	105931	4.0	1387672773
214	106016	3.0	1387676915
214	106116	2.0	1387679534
214	107591	3.0	1387749298
214	107657	3.0	1387752495
214	108122	4.0	1387770039
214	108302	4.0	1387778851
214	109734	2.0	1387840981
214	109937	3.0	1387848739
214	109982	2.0	1387851554
214	111280	4.0	1387922930
214	111392	3.0	1387929793
214	111428	5.0	1387932486
214	112497	3.0	1388011443
214	100114	3.0	1388021627
214	112810	3.0	1388027811
214	109437	2.0	1388132962
214	107664	4.0	1388175669
214	115138	4.0	1388186697
214	107546	3.0	1388190482
214	118288	4.0	1388272501
214	118489	5.0	1388282104
214	119424	4.0	1388332432
214	119660	2.0	1388341537
214	119800	1.0	1388345305
215	100217	5.0	1387457367
216	100218	5.0	1387456594
216	101107	5.0	1388601063
217	100219	3.0	1387456313
217	103999	4.0	1387736371
217	108271	4.0	1387903777
217	103557	4.0	1387905637
217	100471	3.0	1388277141
217	116739	2.0	1388571460
217	125397	4.0	1388591687
217	101292	5.0	1388595793
217	119687	3.0	1388605326
218	100220	4.0	1387457536
219	100221	4.0	1387456220
219	111177	4.0	1387917208
219	114569	3.0	1388107380
219	115472	5.0	1388157976
219	115718	4.0	1388164740
219	104873	4.0	1388243956
219	102662	4.0	1388359454
219	100889	4.0	1388411556
219	124900	5.0	1388554422
219	110988	4.0	1388593208
220	100178	4.0	1387456541
220	100330	3.0	1387460258
220	106828	5.0	1387722177
220	115297	3.0	1388147463
220	125171	4.0	1388579169
221	100222	5.0	1387456990
221	102570	4.0	1387539938
221	108006	4.0	1387763849
221	112863	3.0	1388028578
221	102570	4.0	1388070248
221	119676	3.0	1388342163
222	100223	4.0	1387457469
222	111145	3.0	1387916299
222	111350	2.0	1387926069
222	126245	4.0	1388622717
223	100224	5.0	1387457182
223	100224	5.0	1387544655
223	106572	3.0	1387707831
224	100225	4.0	1387456872
225	100226	4.0	1387457398
226	100227	5.0	1387456046
227	100228	5.0	1387457739
227	102361	5.0	1387527522
227	102476	4.0	1387533629
227	102511	5.0	1387536232
227	108638	5.0	1387800511
227	109130	3.0	1387819068
227	109249	4.0	1387821519
227	110505	5.0	1387883202
227	110561	5.0	1387886212
227	111825	5.0	1387971744
227	117002	5.0	1388218423
227	104994	5.0	1388335982
228	100229	4.0	1387456908
228	105923	4.0	1387673721
228	108997	4.0	1387814491
228	101445	3.0	1388114541
228	101593	3.0	1388160317
228	104489	4.0	1388636277
229	100230	5.0	1387456055
229	100348	5.0	1387702321
229	106394	5.0	1388100173
229	106461	5.0	1388266067
229	102101	3.0	1388614578
230	100231	4.0	1387456160
230	105029	5.0	1387639548
231	100232	5.0	1387456762
231	104468	5.0	1387604498
231	108759	5.0	1387805843
231	123196	5.0	1388489400
231	123313	5.0	1388495057
232	100233	4.0	1387456484
232	119150	4.0	1388319589
233	100234	3.0	1387457549
233	100121	3.0	1387627185
233	106604	3.0	1387708899
233	100089	5.0	1387810753
233	111869	5.0	1387975881
233	105706	3.0	1388117820
233	115160	3.0	1388139967
233	104185	4.0	1388581993
234	100235	3.0	1387457412
234	104767	4.0	1387626693
234	104979	4.0	1387636383
234	108499	4.0	1387790939
234	120016	4.0	1388353702
234	120345	4.0	1388366566
234	124220	3.0	1388523717
234	124509	4.0	1388534829
235	100236	5.0	1387457561
235	110284	3.0	1387867554
235	110594	5.0	1387889496
235	119591	3.0	1388338120
236	100237	4.0	1387457357
237	100238	4.0	1387456546
237	105018	5.0	1387708941
237	110484	4.0	1387881619
237	104209	4.0	1388146545
237	101400	5.0	1388204072
237	102662	5.0	1388208878
237	102639	5.0	1388226791
237	116277	5.0	1388290017
237	104052	3.0	1388300852
237	119292	5.0	1388326444
237	104600	5.0	1388379676
237	120944	5.0	1388393210
237	106235	5.0	1388405054
237	126714	5.0	1388641868
238	100239	5.0	1387456040
239	100240	3.0	1387457181
239	105810	3.0	1387668012
239	105745	4.0	1387714721
239	111855	4.0	1387972971
239	119218	5.0	1388323600
239	121138	5.0	1388404855
239	105291	3.0	1388555045
239	104384	4.0	1388612505
239	103036	5.0	1388616967
240	100241	4.0	1387456830
240	102914	3.0	1387549777
240	103593	4.0	1387644430
240	100284	4.0	1387661978
240	106165	5.0	1387683057
240	107462	3.0	1387744068
240	110917	4.0	1387904386
240	103501	4.0	1387987747
240	116371	4.0	1388186210
240	107431	4.0	1388448512
240	100543	4.0	1388545303
241	100242	5.0	1387456719
241	100800	4.0	1387472987
241	100954	4.0	1387478294
241	103142	4.0	1387557009
241	110486	3.0	1387881943
241	119937	4.0	1388349219
242	100244	5.0	1387457006
243	100245	5.0	1387456789
243	101185	4.0	1387540588
243	105517	4.0	1387655277
243	112515	5.0	1388012161
243	102615	5.0	1388014968
243	115824	3.0	1388167766
243	101242	5.0	1388441892
244	100246	4.0	1387458178
