455	100441	4	0|2
456	100442	3	0|2
457	100443	5	0|2
180	100444	4	0|2
458	100445	3	0|2
459	100446	4	0|2
460	100447	4	0|2
461	100448	5	0|2
462	100449	4	0|2
463	100450	5	0|2
464	100451	2	0|2
465	100452	3	0|2
466	100453	5	0|2
467	100454	5	0|2
468	100455	4	0|2
469	100456	3	0|2
470	100457	1	0|2
471	100458	4	0|2
472	100459	2	0|2
473	100388	5	0|2
474	100460	4	0|2
334	100461	4	0|2
475	100383	4	0|2
476	100462	5	0|2
477	100463	4	0|2
478	100464	5	0|2
278	100465	3	0|2
479	100466	5	0|2
480	100467	3	0|2
481	100468	5	0|2
482	100469	2	0|2
483	100470	5	0|2
484	100471	3	0|2
485	100472	4	0|2
486	100473	5	0|2
487	100474	5	0|2
285	100475	4	0|2
488	100476	5	0|2
489	100477	3	0|2
426	100478	5	0|2
490	100479	4	0|2
491	100480	3	0|2
492	100481	4	0|2
493	100482	3	0|2
494	100483	3	0|2
495	100063	3	0|2
496	100484	3	0|2
497	100485	5	0|2
498	100486	4	0|2
499	100487	4	0|2
500	100488	5	0|2
501	100489	3	0|2
502	100490	4	0|2
208	100491	2	0|2
503	100492	4	0|2
504	100493	3	0|2
505	100494	5	0|2
506	100495	3	0|2
507	100496	5	0|2
508	100497	4	0|2
509	100498	5	0|2
510	100499	4	0|2
511	100500	5	0|2
512	100501	4	0|2
513	100339	5	0|2
448	100502	5	0|2
514	100153	5	0|2
515	100503	4	0|2
516	100504	4	0|2
517	100505	3	0|2
367	100506	5	0|2
518	100507	5	0|2
519	100508	4	0|2
520	100509	3	0|2
521	100507	5	0|2
522	100507	5	0|2
523	100510	4	0|2
524	100507	5	0|2
525	100511	4	0|2
526	100512	4	0|2
527	100513	5	0|2
528	100514	3	0|2
453	100515	5	0|2
529	100516	5	0|2
530	100517	4	0|2
531	100518	4	0|2
532	100063	2	0|2
533	100519	5	0|2
534	100520	4	0|2
535	100521	4	0|2
536	100522	4	0|2
537	100523	5	0|2
538	100524	2	0|2
278	100525	3	0|2
539	100526	4	0|2
540	100527	4	0|2
541	100528	4	0|2
542	100529	5	0|2
543	100530	4	0|2
544	100531	3	0|2
545	100532	2	0|2
546	100533	5	0|2
547	100534	4	0|2
548	100535	4	0|2
487	100536	5	0|2
549	100537	4	0|2
550	100538	4	0|2
551	100539	5	0|2
552	100540	4	0|2
553	100541	3	0|2
554	100542	5	0|2
555	100543	5	0|2
556	100017	5	0|2
557	100544	5	0|2
558	100545	4	0|2
559	100546	4	0|2
560	100547	4	0|2
561	100548	2	0|2
562	100549	5	0|2
563	100550	5	0|2
564	100551	4	0|2
565	100552	5	0|2
566	100553	5	0|2
567	100554	4	0|2
568	100555	4	0|2
569	100556	4	0|2
570	100557	3	0|2
571	100558	4	0|2
512	100559	4	0|2
572	100560	4	0|2
573	100561	3	0|2
574	100511	2	0|2
575	100562	3	0|2
454	100563	5	0|2
576	100564	4	0|2
577	100420	5	0|2
578	100251	5	0|2
579	100565	5	0|2
580	100566	5	0|2
581	100567	4	0|2
582	100568	3	0|2
583	100569	4	0|2
584	100570	3	0|2
585	100571	5	0|2
586	100572	4	0|2
80	100573	3	0|2
587	100574	4	0|2
588	100575	5	0|2
589	100576	3	0|2
590	100384	4	0|2
591	100577	5	0|2
403	100578	5	0|2
592	100579	3	0|2
593	100580	4	0|2
594	100581	5	0|2
594	100582	5	0|2
594	100583	5	0|2
595	100584	5	0|2
596	100585	4	0|2
597	100277	5	0|2
598	100543	5	0|2
599	100586	5	0|2
600	100587	5	0|2
601	100588	5	0|2
602	100589	5	0|2
603	100590	5	0|2
334	100591	3	0|2
604	100592	4	0|2
605	100593	5	0|2
606	100594	3	0|2
607	100595	4	0|2
608	100596	5	0|2
609	100597	4	0|2
610	100598	3	0|2
611	100599	4	0|2
612	100600	3	0|2
533	100601	2	0|2
613	100602	3	0|2
614	100157	5	0|2
615	100603	4	0|2
426	100604	5	0|2
490	100550	5	0|2
259	100605	4	0|2
616	100543	5	0|2
617	100606	3	0|2
558	100607	4	0|2
554	100608	3	0|2
515	100609	3	0|2
618	100610	5	0|2
619	100611	5	0|2
620	100612	4	0|2
621	100613	3	0|2
622	100153	5	0|2
623	100614	5	0|2
624	100615	4	0|2
625	100142	5	0|2
626	100616	4	0|2
627	100617	3	0|2
628	100618	5	0|2
629	100619	4	0|2
630	100620	3	0|2
631	100621	4	0|2
632	100622	5	0|2
376	100188	4	0|2
633	100623	3	0|2
634	100521	4	0|2
635	100624	3	0|2
636	100625	4	0|2
637	100626	3	0|2
638	100627	2	0|2
639	100628	4	0|2
640	100629	5	0|2
641	100630	5	0|2
642	100631	4	0|2
643	100632	2	0|2
644	100633	3	0|2
460	100634	4	0|2
645	100635	4	0|2
646	100636	4	0|2
389	100637	3	0|2
647	100173	4	0|2
648	100638	4	0|2
649	100639	1	0|2
650	100640	4	0|2
651	100175	4	0|2
652	100641	4	0|2
498	100642	5	0|2
653	100279	5	0|2
654	100643	4	0|2
655	100644	4	0|2
656	100645	4	0|2
657	100646	4	0|2
658	100647	5	0|2
659	100648	5	0|2
660	100649	5	0|2
661	100650	4	0|2
662	100651	4	0|2
476	100652	5	0|2
663	100653	3	0|2
664	100654	3	0|2
665	100655	5	0|2
666	100656	5	0|2
667	100657	1	0|2
668	100658	5	0|2
669	100659	2	0|2
670	100660	4	0|2
671	100661	4	0|2
672	100662	3	0|2
673	100663	4	0|2
674	100664	4	0|2
675	100665	5	0|2
676	100666	5	0|2
677	100667	3	0|2
678	100668	4	0|2
679	100669	5	0|2
680	100670	4	0|2
681	100671	4	0|2
682	100421	5	0|2
683	100613	3	0|2
684	100672	5	0|2
685	100089	5	0|2
554	100673	5	0|2
686	100674	4	0|2
687	100538	4	0|2
688	100675	3	0|2
689	100676	5	0|2
690	100677	5	0|2
691	100678	5	0|2
692	100679	5	0|2
693	100680	4	0|2
694	100392	4	0|2
695	100681	3	0|2
696	100682	3	0|2
697	100228	4	0|2
698	100683	4	0|2
699	100684	2	0|2
700	100685	5	0|2
701	100686	4	0|2
702	100687	3	0|2
703	100688	3	0|2
704	100188	3	0|2
705	100689	4	0|2
706	100690	5	0|2
707	100691	5	0|2
708	100692	5	0|2
709	100693	5	0|2
710	100694	4	0|2
711	100695	5	0|2
712	100696	5	0|2
713	100697	4	0|2
714	100698	4	0|2
715	100266	4	0|2
716	100699	4	0|2
717	100700	4	0|2
80	100701	3	0|2
718	100702	3	0|2
719	100703	3	0|2
720	100704	3	0|2
721	100705	2	0|2
722	100706	2	0|2
723	100707	5	0|2
724	100708	3	0|2
725	100709	4	0|2
726	100710	4	0|2
727	100711	4	0|2
728	100712	5	0|2
334	100713	3	0|2
660	100714	5	0|2
533	100715	4	0|2
729	100716	5	0|2
730	100717	4	0|2
731	100718	5	0|2
365	100719	3	0|2
732	100720	3	0|2
733	100063	5	0|2
734	100721	4	0|2
735	100722	5	0|2
736	100723	5	0|2
737	100724	3	0|2
738	100725	2	0|2
89	100726	3	0|2
739	100727	3	0|2
740	100728	5	0|2
741	100109	5	0|2
742	100729	4	0|2
743	100730	5	0|2
744	100280	5	0|2
502	100731	5	0|2
745	100732	3	0|2
388	100733	5	0|2
746	100734	4	0|2
747	100142	5	0|2
38	100735	4	0|2
748	100142	1	0|2
749	100736	4	0|2
750	100737	5	0|2
751	100738	4	0|2
752	100739	3	0|2
753	100740	3	0|2
754	100741	5	0|2
755	100742	4	0|2
756	100743	4	0|2
757	100744	3	0|2
758	100745	5	0|2
759	100063	4	0|2
760	100746	5	0|2
761	100747	4	0|2
762	100748	5	0|2
373	100749	5	0|2
763	100750	5	0|2
764	100751	4	0|2
765	100752	5	0|2
766	100618	5	0|2
572	100753	4	0|2
767	100754	5	0|2
768	100755	5	0|2
769	100756	2	0|2
770	100757	4	0|2
771	100758	4	0|2
772	100279	4	0|2
773	100759	4	0|2
774	100760	5	0|2
70	100761	4	0|2
775	100762	3	0|2
776	100763	1	0|2
777	100764	5	0|2
778	100765	4	0|2
565	100766	4	0|2
779	100767	2	0|2
780	100768	5	0|2
781	100769	5	0|2
782	100770	3	0|2
783	100771	5	0|2
784	100772	4	0|2
785	100142	5	0|2
533	100773	4	0|2
786	100774	5	0|2
787	100266	5	0|2
788	100775	3	0|2
789	100776	3	0|2
790	100777	4	0|2
791	100778	4	0|2
792	100779	4	0|2
793	100279	5	0|2
794	100780	4	0|2
795	100781	5	0|2
796	100782	4	0|2
797	100783	5	0|2
798	100784	3	0|2
799	100785	5	0|2
800	100786	5	0|2
801	100787	5	0|2
802	100788	4	0|2
803	100789	5	0|2
241	100790	4	0|2
804	100791	2	0|2
680	100792	5	0|2
805	100793	4	0|2
806	100794	4	0|2
807	100795	5	0|2
808	100796	4	0|2
809	100797	4	0|2
810	100798	5	0|2
811	100799	5	0|2
812	100800	3	0|2
334	100801	4	0|2
813	100802	5	0|2
814	100803	2	0|2
815	100804	4	0|2
816	100805	3	0|2
817	100806	5	0|2
818	100807	4	0|2
819	100808	4	0|2
820	100809	5	0|2
821	100810	5	0|2
822	100811	5	0|2
823	100811	5	0|2
824	100812	5	0|2
468	100813	3	0|2
825	100814	2	0|2
704	100815	3	0|2
826	100816	4	0|2
827	100817	5	0|2
828	100818	4	0|2
453	100819	4	0|2
829	100804	3	0|2
830	100820	4	0|2
831	100821	3	0|2
832	100822	5	0|2
833	100823	4	0|2
834	100824	4	0|2
835	100825	5	0|2
836	100061	4	0|2
837	100826	5	0|2
838	100004	5	0|2
839	100827	5	0|2
840	100828	3	0|2
841	100829	3	0|2
80	100830	3	0|2
842	100831	4	0|2
843	100172	3	0|2
844	100832	4	0|2
845	100833	5	0|2
846	100834	1	0|2
847	100835	5	0|2
848	100421	4	0|2
849	100029	1	0|2
850	100836	3	0|2
851	100538	4	0|2
852	100837	3	0|2
853	100838	4	0|2
854	100839	2	0|2
855	100840	4	0|2
856	100798	5	0|2
857	100841	4	0|2
858	100538	4	0|2
859	100383	4	0|2
860	100842	5	0|2
861	100843	5	0|2
862	100063	3	0|2
863	100438	4	0|2
864	100844	4	0|2
865	100845	2	0|2
866	100846	5	0|2
867	100847	5	0|2
868	100848	5	0|2
869	100849	3	0|2
870	100850	3	0|2
871	100851	5	0|2
872	100852	4	0|2
873	100853	2	0|2
355	100854	1	0|2
874	100855	2	0|2
875	100856	5	0|3
876	100857	3	0|3
877	100858	4	0|3
878	100859	3	0|3
879	100860	4	0|3
880	100861	2	0|3
881	100862	4	0|3
882	100863	3	0|3
883	100864	5	0|3
884	100865	5	0|3
885	100866	5	0|3
886	100867	5	0|3
887	100868	5	0|3
888	100869	4	0|3
889	100870	5	0|2
890	100871	4	0|3
891	100872	4	0|3
892	100873	5	0|3
893	100874	5	0|3
894	100875	3	0|3
895	100277	3	0|3
896	100640	3	0|3
710	100876	4	0|3
897	100877	5	0|3
898	100878	3	0|3
840	100879	5	0|3
899	100880	4	0|3
900	100881	4	0|3
901	100882	4	0|3
902	100883	3	0|3
903	100884	5	0|3
904	100885	4	0|3
680	100886	4	0|3
905	100887	5	0|3
906	100888	5	0|3
907	100889	4	0|3
908	100890	3	0|3
909	100891	4	0|3
910	100892	4	0|3
911	100893	5	0|3
912	100894	5	0|3
913	100895	5	0|3
914	100896	4	0|3
915	100016	4	0|3
916	100897	4	0|3
917	100861	1	0|3
918	100404	3	0|3
919	100898	3	0|3
920	100899	5	0|2
921	100277	5	0|3
762	100900	5	0|3
922	100901	4	0|3
923	100902	5	0|3
533	100903	4	0|2
924	100904	2	0|2
925	100905	4	0|3
926	100906	5	0|3
927	100907	5	0|3
928	100908	3	0|3
929	100178	3	0|3
930	100909	4	0|3
931	100910	5	0|3
932	100911	4	0|3
933	100912	4	0|3
934	100153	4	0|3
935	100141	1	0|3
936	100913	5	0|3
937	100914	4	0|3
938	100915	5	0|3
939	100916	5	0|3
940	100917	5	0|3
941	100918	3	0|3
942	100919	3	0|3
943	100920	5	0|3
944	100921	4	0|3
945	100922	4	0|3
946	100923	5	0|3
796	100063	5	0|3
947	100924	2	0|3
948	100925	4	0|3
949	100926	4	0|3
950	100474	5	0|3
951	100927	3	0|3
952	100928	3	0|3
953	100929	5	0|3
954	100930	3	0|3
955	100931	3	0|3
956	100575	4	0|3
957	100932	3	0|3
958	100933	3	0|3
959	100920	5	0|3
960	100934	4	0|3
961	100921	4	0|3
962	100935	4	0|3
241	100936	4	0|3
963	100937	5	0|3
964	100938	5	0|3
965	100939	3	0|3
966	100032	5	0|3
967	100940	3	0|3
968	100941	4	0|3
969	100942	4	0|3
970	100920	5	0|3
971	100943	4	0|3
972	100944	3	0|3
973	100945	4	0|3
974	100946	5	0|3
975	100330	5	0|3
976	100947	5	0|3
977	100948	5	0|3
978	100949	5	0|3
979	100920	5	0|3
980	100950	5	0|3
593	100951	4	0|3
981	100952	4	0|3
982	100920	5	0|3
983	100953	5	0|3
984	100954	1	0|3
985	100955	5	0|3
986	100956	5	0|3
987	100574	5	0|3
988	100957	3	0|3
989	100941	4	0|3
990	100958	5	0|3
991	100959	1	0|3
992	100960	5	0|3
993	100049	5	0|3
994	100961	5	0|3
995	100962	4	0|3
996	100963	4	0|3
997	100920	5	0|3
998	100964	3	0|3
786	100965	5	0|3
999	100402	5	0|3
1000	100966	4	0|3
1001	100967	2	0|3
1002	100968	5	0|3
1002	100575	4	0|3
423	100969	2	0|3
1003	100970	4	0|3
1004	100971	5	0|3
1005	100920	5	0|3
1006	100972	4	0|3
1007	100575	4	0|3
1008	100973	3	0|3
1009	100275	4	0|3
1010	100974	4	0|3
1011	100968	5	0|3
1012	100975	4	0|3
1013	100947	5	0|3
1014	100976	4	0|3
1015	100977	4	0|3
1016	100978	5	0|3
1017	100979	4	0|3
1018	100980	3	0|3
1019	100981	1	0|3
1020	100982	2	0|3
942	100983	3	0|3
1021	100984	5	0|3
627	100985	4	0|3
1022	100986	4	0|3
1023	100987	2	0|3
1024	100988	5	0|3
1025	100816	5	0|3
1026	100989	4	0|3
1027	100990	3	0|3
1028	100991	5	0|3
1029	100992	4	0|3
1030	100930	5	0|3
1031	100993	5	0|3
1032	100994	4	0|3
1033	100995	3	0|3
1034	100996	3	0|3
1035	100997	3	0|3
1036	100998	4	0|3
78	100999	5	0|3
1037	101000	5	0|3
1038	101001	2	0|3
1039	101002	5	0|3
1040	101003	4	0|3
1041	101004	4	0|3
1042	101005	3	0|3
1043	100838	5	0|3
977	101006	5	0|3
1044	101007	4	0|3
1045	101008	3	0|3
1046	100045	5	0|3
1047	101009	4	0|3
1048	100968	5	0|3
1049	100368	4	0|3
1050	101010	2	0|3
1051	100202	5	0|3
1052	101011	5	0|3
1053	101012	3	0|3
1054	101013	2	0|3
1055	101014	5	0|3
1056	101015	4	0|3
1057	101016	5	0|3
1058	101017	5	0|3
1059	101018	5	0|3
1060	101019	4	0|3
1061	101020	4	0|3
1062	100017	3	0|3
1063	101021	3	0|3
1064	101022	4	0|3
1065	101023	4	0|3
1066	101024	4	0|3
1067	101025	3	0|3
1068	101026	4	0|3
1069	101027	4	0|3
1070	100045	4	0|3
1071	101028	4	0|3
1072	101029	5	0|3
1073	100942	4	0|3
1074	100930	4	0|3
1075	101030	5	0|3
1076	101031	5	0|3
1077	101032	4	0|3
1078	101033	4	0|3
1079	101034	5	0|3
1080	101035	5	0|3
883	100510	4	0|3
1081	101036	4	0|3
1082	101037	5	0|3
1083	101038	3	0|3
1084	101039	5	0|3
526	101040	5	0|3
1085	101041	3	0|3
178	101042	4	0|3
1086	101043	5	0|3
1087	101044	3	0|3
710	101045	3	0|3
1088	101046	3	0|3
1089	100224	3	0|3
1090	101047	5	0|3
1091	100839	3	0|3
1092	101048	3	0|3
533	101049	5	0|3
780	101050	5	0|3
1093	100361	4	0|3
1094	101051	5	0|3
621	101037	5	0|3
1095	101052	4	0|3
1096	101053	2	0|3
1097	101054	5	0|3
1098	101055	4	0|3
1099	101056	4	0|3
1100	101057	5	0|3
1101	100932	5	0|3
1102	101058	5	0|3
1103	100063	5	0|3
1104	101059	2	0|3
1105	100713	3	0|3
1106	101060	3	0|3
1107	100972	4	0|3
1108	101061	3	0|3
1109	101062	3	0|3
853	101062	3	0|3
194	101063	5	0|3
1110	101064	5	0|3
1111	101065	4	0|3
1112	101066	4	0|3
1113	101067	5	0|3
1114	100814	4	0|3
1115	101068	4	0|3
1116	101069	4	0|3
1117	101070	5	0|3
1118	101071	5	0|3
1119	101072	4	0|3
1120	101073	4	0|3
1121	100492	3	0|3
1122	101074	4	0|3
1123	101075	3	0|3
1124	101076	4	0|3
1125	101077	4	0|3
1126	101078	3	0|3
1127	100574	5	0|3
1128	101079	5	0|3
1129	101080	4	0|3
1130	101081	2	0|3
1131	101082	2	0|3
1132	101083	5	0|3
1133	101084	4	0|3
1134	101085	4	0|3
1135	101086	5	0|3
1136	100405	5	0|3
504	101087	3	0|3
1137	101088	5	0|3
1138	101089	5	0|3
1139	101090	4	0|3
1140	101091	4	0|3
1141	101092	5	0|3
1142	101093	3	0|3
1143	101094	5	0|3
1144	101095	5	0|3
1145	101096	3	0|3
1146	100988	5	0|3
1147	101097	4	0|3
209	101098	2	0|3
1148	101099	5	0|3
1149	100402	5	0|3
1150	101100	5	0|3
1151	101092	5	0|3
1152	100048	5	0|3
1153	101101	5	0|3
1154	101102	3	0|3
507	101103	5	0|3
1155	101104	5	0|3
1156	101105	4	0|3
